,mc,mn,mc_onset,mn_onset,timesig,staff,voice,label,offset_x,offset_y,offset,alt_label,globalkey,localkey,pedal,chord,numeral,form,figbass,changes,relativeroot,cadence,phraseend,chord_type,globalkey_is_minor,localkey_is_minor,chord_tones,added_tones,root,bass_note,n_colored,n_untouched,count_ratio,dur_colored,dur_untouched,dur_ratio,root_diff,progression_type_simple,progression_type_fine,volta,minDistance
8076,46,44,0,0,3/4,2,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,0,3,0.0,0.0,0.5,0.0,-5.0,A,WA_dia,,
8077,46,44,1/4,1/4,3/4,2,1,iv65,,,,,c,i,,iv65,iv,,65.0,,,,,mm7,1,1,"-4, 0, -3, -1",,-1,-4,0,3,0.0,0.0,0.5,0.0,-1.0,S,S_dia,,
8078,46,44,1/2,1/2,3/4,2,1,ii%65,,,,,c,i,,ii%65,ii,%,65.0,,,,,%7,1,1,"-1, -4, 0, 2",,2,-1,0,3,0.0,0.0,0.5,0.0,3.0,S,S_dia,,
8079,47,45,0,0,3/4,2,1,V2,,,,,c,i,,V2,V,,2.0,,,,,Mm7,1,1,"-1, 1, 5, 2",,1,-1,0,4,0.0,0.0,0.5,0.0,-1.0,S,S_dia,,
8080,47,45,1/4,1/4,3/4,2,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,1,3,0.25,0.125,0.375,0.25,-1.0,S,S_dia,,
8081,47,45,1/2,1/2,3/4,2,1,i,,,,,c,i,,i,i,,,,,,,m,1,1,"0, -3, 1",,0,0,1,3,0.25,0.125,0.375,0.25,0.0,I,!,,
8082,48,46,0,0,3/4,2,1,VI,,,,,c,i,,VI,VI,,,,,,,M,1,1,"-4, 0, -3",,-4,-4,0,3,0.0,0.0,0.5,0.0,-4.0,S,S_dia,,
8083,48,46,1/4,1/4,3/4,2,1,viio64/III,,,,,c,i,,viio64/III,vii,o,64.0,,III,,,o,1,1,"-4, 2, -1",,2,-4,0,3,0.0,0.0,0.5,0.0,6.0,S,S_chr,,
8084,48,46,1/2,1/2,3/4,2,1,III6,,,,,c,i,,III6,III,,6.0,,,,,M,1,1,"1, -2, -3",,-3,1,0,3,0.0,0.0,0.5,0.0,-5.0,A,WA_dia,,
8085,49,47,0,0,3/4,2,1,V(64),,,,,c,i,,V(64),V,,,64.0,,,,M,1,1,"1, 0, -3",,1,1,0,3,0.0,0.0,0.5,0.0,4.0,W,WA_dia,,
8086,49,47,1/4,1/4,3/4,2,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,0,3,0.0,0.0,0.5,0.0,-2.0,A,WA_dia,,
8087,49,47,1/2,1/2,3/4,2,1,#viio64,,,,,c,i,,#viio64,#vii,o,64.0,,,,,o,1,1,"-1, 5, 2",,5,-1,0,3,0.0,0.0,0.5,0.0,6.0,S,S_chr,,
8088,50,48,0,0,3/4,2,1,i6}{,,,,,c,i,,i6,i,,6.0,,,,}{,m,1,1,"-3, 1, 0",,0,-3,0,3,0.0,0.0,0.5,0.0,-5.0,A,WA_dia,,
8089,50,48,1/4,1/4,3/4,2,1,viio64/VII,,,,,c,i,,viio64/VII,vii,o,64.0,,VII,,,o,1,1,"-3, 3, 0",,3,-3,0,3,0.0,0.0,0.5,0.0,3.0,S,S_dia,,
8090,50,48,1/2,1/2,3/4,2,1,VII6,,,,,c,i,,VII6,VII,,6.0,,,,,M,1,1,"2, -1, -2",,-2,2,0,3,0.0,0.0,0.5,0.0,-5.0,A,WA_dia,,
8091,51,49,0,0,3/4,2,1,V64,,,,,c,i,,V64,V,,64.0,,,,,M,1,1,"2, 1, 5",,1,2,0,3,0.0,0.0,0.5,0.0,3.0,S,S_dia,,
8092,51,49,1/4,1/4,3/4,2,1,i,,,,,c,i,,i,i,,,,,,,m,1,1,"0, -3, 1",,0,0,0,3,0.0,0.0,0.5,0.0,-1.0,S,S_dia,,
8093,51,49,1/2,1/2,3/4,2,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,0,3,0.0,0.0,0.375,0.0,-1.0,S,S_dia,,
8094,52,50,0,0,3/4,2,1,VII,,,,,c,i,,VII,VII,,,,,,,M,1,1,"-2, 2, -1",,-2,-2,0,4,0.0,0.0,0.5,0.0,-1.0,S,S_dia,,
8095,52,50,1/4,1/4,3/4,2,1,III,,,,,c,i,,III,III,,,,,,,M,1,1,"-3, 1, -2",,-3,-3,0,4,0.0,0.0,0.5,0.0,-1.0,S,S_dia,,
8096,52,50,1/2,1/2,3/4,2,1,VIM7,,,,,c,i,,VIM7,VI,M,7.0,,,,,MM7,1,1,"-4, 0, -3, 1",,-4,-4,0,4,0.0,0.0,0.5,0.0,-1.0,S,S_dia,,
8097,53,51,0,0,3/4,2,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,1,3,0.25,0.125,0.5,0.2,3.0,S,S_dia,,
8098,53,51,3/8,3/8,3/4,2,1,iv7,,,,,c,i,,iv7,iv,,7.0,,,,,mm7,1,1,"-1, -4, 0, -3",,-1,-1,0,2,0.0,0.0,0.25,0.0,0.0,I,!,,
8099,53,51,1/2,1/2,3/4,2,1,V,,,,,c,i,,V,V,,,,,,,M,1,1,"1, 5, 2",,1,1,0,2,0.0,0.0,0.25,0.0,2.0,A,WA_dia,,
8100,53,51,5/8,5/8,3/4,2,1,VI,,,,,c,i,,VI,VI,,,,,,,M,1,1,"-4, 0, -3",,-4,-4,0,2,0.0,0.0,0.25,0.0,-5.0,A,WA_dia,,
8101,54,52,0,0,3/4,2,1,#viio65,,,,,c,i,,#viio65,#vii,o,65.0,,,,,o7,1,1,"2, -1, -4, 5",,5,2,0,3,0.0,0.0,0.5,0.0,9.0,A,WA_chr,,
8102,54,52,1/4,1/4,3/4,2,1,#viio(2),,,,,c,i,,#viio(2),#vii,o,,2.0,,,,o,1,1,"0, 2, -1",,5,0,0,3,0.0,0.0,0.5,0.0,0.0,I,!,,
8103,54,52,1/2,1/2,3/4,2,1,V6,,,,,c,i,,V6,V,,6.0,,,,,M,1,1,"5, 2, 1",,1,5,0,3,0.0,0.0,0.5,0.0,-4.0,S,S_dia,,
8104,55,53,0,0,3/4,2,1,i},,,,,c,i,,i,i,,,,,,},m,1,1,"0, -3, 1",,0,0,1,3,0.25,0.125,0.5,0.2,-1.0,S,S_dia,,
8105,55,53,3/8,3/8,3/4,2,1,i7{,,,,,c,i,,i7,i,,7.0,,,,{,mm7,1,1,"0, -3, 1, -2",,0,0,0,2,0.0,0.0,0.25,0.0,0.0,I,!,,
8106,55,53,1/2,1/2,3/4,2,1,ii,,,,,c,i,,ii,ii,,,,,,,m,1,1,"2, -1, 3",,2,2,0,2,0.0,0.0,0.25,0.0,2.0,A,WA_dia,,
8107,55,53,5/8,5/8,3/4,2,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,0,2,0.0,0.0,0.25,0.0,-2.0,A,WA_dia,,
8108,56,54,0,0,3/4,2,1,viio65/V,,,,,c,i,,viio65/V,vii,o,65.0,,V,,,o7,1,1,"3, 0, -3, 6",,6,3,0,3,0.0,0.0,0.5,0.0,6.0,S,S_chr,,
8109,56,54,1/4,1/4,3/4,2,1,viio(2)/V,,,,,c,i,,viio(2)/V,vii,o,,2.0,V,,,o,1,1,"1, 3, 0",,6,1,0,3,0.0,0.0,0.5,0.0,0.0,I,!,,
8110,56,54,1/2,1/2,3/4,2,1,V6/V,,,,,c,i,,V6/V,V,,6.0,,V,,,M,1,1,"6, 3, 2",,2,6,0,3,0.0,0.0,0.5,0.0,-4.0,S,S_dia,,
8111,57,55,0,0,3/4,2,1,V(13),,,,,c,i,,V(13),V,,,13.0,,,,M,1,1,"1, 5, 2",-3.0,1,1,0,3,0.0,0.0,0.5,0.0,-1.0,S,S_dia,,
8112,57,55,1/4,1/4,3/4,2,1,V2,,,,,c,i,,V2,V,,2.0,,,,,Mm7,1,1,"-1, 1, 5, 2",,1,-1,0,3,0.0,0.0,0.5,0.0,0.0,I,!,,
8113,57,55,1/2,1/2,3/4,2,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,0,3,0.0,0.0,0.5,0.0,-1.0,S,S_dia,,
8114,58,56,0,0,3/4,2,1,ii%65,,,,,c,i,,ii%65,ii,%,65.0,,,,,%7,1,1,"-1, -4, 0, 2",,2,-1,0,3,0.0,0.0,0.5,0.0,2.0,A,WA_dia,,
8115,58,56,1/4,1/4,3/4,2,1,V7(94),,,,,c,i,,V7(94),V,,7.0,94.0,,,,Mm7,1,1,"1, 0, 2, -1",-4.0,1,1,0,3,0.0,0.0,0.5,0.0,-1.0,S,S_dia,,
8116,58,56,1/2,1/2,3/4,2,1,V7,,,,,c,i,,V7,V,,7.0,,,,,Mm7,1,1,"1, 5, 2, -1",,1,1,0,3,0.0,0.0,0.5,0.0,0.0,I,!,,
8117,59,57,0,0,3/4,2,1,i|PAC},,,,,c,i,,i,i,,,,,PAC,},m,1,1,"0, -3, 1",,0,0,0,4,0.0,0.0,1.5,0.0,-1.0,S,S_dia,,
8118,1,1,0,0,3/4,2,1,c.i{,,,,,c,i,,i,i,,,,,,{,m,1,1,"0, -3, 1",,0,0,2,6,0.25,0.125,1.125,0.1,,,,,
8119,1,1,1/2,1/2,3/4,2,1,v6,,,,,c,i,,v6,v,,6.0,,,,,m,1,1,"-2, 2, 1",,1,-2,0,3,0.0,0.0,0.75,0.0,1.0,W,WA_dia,,
8120,2,2,0,0,3/4,2,1,iv6(2),,,,,c,i,,iv6(2),iv,,6.0,2,,,,m,1,1,"-4, 0, 1",,-1,-4,1,5,0.1666666666666666,0.0625,0.9375,0.0625,-2.0,A,WA_dia,,
8121,2,2,1/4,1/4,3/4,2,1,iv6,,,,,c,i,,iv6,iv,,6.0,,,,,m,1,1,"-4, 0, -1",,-1,-4,0,1,0.0,0.0,0.5,0.0,0.0,I,!,,
8122,2,2,3/8,3/8,3/4,2,1,#viio2,,,,,c,i,,#viio2,#vii,o,2.0,,,,,o7,1,1,"-4, 5, 2, -1",,5,-4,0,2,0.0,0.0,0.25,0.0,6.0,S,S_chr,,
8123,2,2,1/2,1/2,3/4,2,1,i64(4),,,,,c,i,,i64(4),i,,64.0,4,,,,m,1,1,"1, 0, -1",,0,1,0,2,0.0,0.0,0.25,0.0,-5.0,A,WA_dia,,
8124,2,2,5/8,5/8,3/4,2,1,iio6,,,,,c,i,,iio6,ii,o,6.0,,,,,o,1,1,"-1, -4, 2",,2,-1,0,2,0.0,0.0,0.25,0.0,2.0,A,WA_dia,,
8125,3,3,0,0,3/4,2,1,V7,,,,,c,i,,V7,V,,7.0,,,,,Mm7,1,1,"1, 5, 2, -1",,1,1,1,5,0.1666666666666666,0.0625,0.6875,0.0833333333333333,-1.0,S,S_dia,,
8126,3,3,1/4,1/4,3/4,2,1,i,,,,,c,i,,i,i,,,,,,,m,1,1,"0, -3, 1",,0,0,1,5,0.1666666666666666,0.0625,0.6875,0.0833333333333333,-1.0,S,S_dia,,
8127,3,3,1/2,1/2,3/4,2,1,#viio43,,,,,c,i,,#viio43,#vii,o,43.0,,,,,o7,1,1,"-1, -4, 5, 2",,5,-1,1,5,0.1666666666666666,0.0625,0.6875,0.0833333333333333,5.0,A,WA_dia,,
8128,4,4,0,0,3/4,2,1,V65/V,,,,,c,i,,V65/V,V,,65.0,,V,,,Mm7,1,1,"6, 3, 0, 2",,2,6,1,5,0.1666666666666666,0.0625,0.6875,0.0833333333333333,-3.0,W,WA_dia,,
8129,4,4,1/4,1/4,3/4,2,1,V}{,,,,,c,i,,V,V,,,,,,}{,M,1,1,"1, 5, 2",,1,1,3,5,0.375,0.21875,0.90625,0.1944444444444444,-1.0,S,S_dia,,
8130,4,4,5/8,5/8,3/4,2,1,V6,,,,,c,i,,V6,V,,6.0,,,,,M,1,1,"5, 2, 1",,1,5,1,2,0.3333333333333333,0.0625,0.1875,0.25,0.0,I,!,,
8131,5,5,0,0,3/4,2,1,i,,,,,c,i,,i,i,,,,,,,m,1,1,"0, -3, 1",,0,0,3,9,0.25,0.25,1.125,0.1818181818181818,-1.0,S,S_dia,,
8132,5,5,1/2,1/2,3/4,2,1,IV6/iv,-0.564047,-5.8991,/,,c,i,,IV6/iv,IV,,6.0,,iv,,,M,1,1,"2, -1, -2",,-2,2,0,3,0.0,0.0,0.5,0.0,-2.0,A,WA_dia,,
8133,5,5,5/8,5/8,3/4,2,1,#viio/iv,-0.89607,-8.9136,/,,c,i,,#viio/iv,#vii,o,,,iv,,,o,1,1,"4, 1, -2",,4,4,0,2,0.0,0.0,0.25,0.0,6.0,S,S_chr,,
8134,6,6,0,0,3/4,2,1,ivM7(94),,,,,c,i,,ivM7(94),iv,M,7.0,94,,,,mM7,1,1,"-1, -2, 0, 4",1,-1,-1,0,7,0.0,0.0,0.875,0.0,-5.0,A,WA_dia,,
8135,6,6,1/4,1/4,3/4,2,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,1,3,0.25,0.125,0.5,0.2,0.0,I,!,,
8136,6,6,1/2,1/2,3/4,2,1,IV6/VI,,,,,c,i,,IV6/VI,IV,,6.0,,VI,,,M,1,1,"-1, -4, -5",,-5,-1,0,3,0.0,0.0,0.5,0.0,-4.0,S,S_dia,,
8137,6,6,5/8,5/8,3/4,2,1,viio/VI,0.0,-9.0,/,,c,i,,viio/VI,vii,o,,,VI,,,o,1,1,"1, -2, -5",,1,1,0,2,0.0,0.0,0.25,0.0,6.0,S,S_chr,,
8138,7,7,0,0,3/4,2,1,I(11^92)/VI,,,,,c,i,,I(11^92)/VI,I,,,11^92,VI,,,M,1,1,"-2, 0, -3","-5, -2",-4,-2,1,3,0.25,0.125,0.25,0.3333333333333333,-5.0,A,WA_dia,,
8139,7,7,1/8,1/8,3/4,2,1,vi/VI,,,,ii/III,c,i,,vi/VI,vi,,,,VI,,,m,1,1,"-1, -4, 0",,-1,-1,0,4,0.0,0.0,0.375,0.0,3.0,S,S_dia,,
8140,7,7,1/4,1/4,3/4,2,1,V7/III,,,,,c,i,,V7/III,V,,7.0,,III,,,Mm7,1,1,"-2, 2, -1, -4",,-2,-2,1,6,0.1428571428571428,0.0625,0.9375,0.0625,-1.0,S,S_dia,,
8141,7,7,1/2,1/2,3/4,2,1,V(64)/III,,,,,c,i,,V(64)/III,V,,,64,III,,,M,1,1,"-2, -3, 1",,-2,-2,1,3,0.25,0.03125,0.21875,0.125,0.0,I,!,,
8142,7,7,5/8,5/8,3/4,2,1,V7/III,,,,,c,i,,V7/III,V,,7.0,,III,,,Mm7,1,1,"-2, 2, -1, -4",,-2,-2,1,2,0.3333333333333333,0.0625,0.1875,0.25,0.0,I,!,,
8143,8,8,0,0,3/4,2,1,I/III|PAC},,,,,c,i,,I/III,I,,,,III,PAC,},M,1,1,"-3, 1, -2",,-3,-3,8,15,0.3478260869565217,0.5,3.875,0.1142857142857142,-1.0,S,S_dia,,
8144,9,9,5/8,5/8,3/4,2,1,I6/III,,,,,c,i,,I6/III,I,,6.0,,III,,,M,1,1,"1, -2, -3",,-3,1,0,1,0.0,0.0,0.125,0.0,0.0,I,!,,
8145,10,10,0,0,3/4,2,1,ii7/VII,,,,,c,i,,ii7/VII,ii,,7.0,,VII,,,mm7,1,1,"0, -3, 1, -2",,0,0,1,3,0.25,0.0625,0.4375,0.125,3.0,S,S_dia,,
8146,10,10,1/8,1/8,3/4,2,1,ii/VII,,,,,c,i,,ii/VII,ii,,,,VII,,,m,1,1,"0, -3, 1",,0,0,0,3,0.0,0.0,0.25,0.0,0.0,I,!,,
8147,10,10,1/4,1/4,3/4,2,1,V65/VII,,,,,c,i,,V65/VII,V,,65.0,,VII,,,Mm7,1,1,"3, 0, -3, -1",,-1,3,0,3,0.0,0.0,0.625,0.0,-1.0,S,S_dia,,
8148,10,10,3/8,3/8,3/4,2,1,iii7/VII,,,,,c,i,,iii7/VII,iii,,7.0,,VII,,,mm7,1,1,"2, -1, 3, 0",,2,2,0,3,0.0,0.0,0.25,0.0,3.0,S,S_dia,,
8149,10,10,1/2,1/2,3/4,2,1,IV(4)/VII,,,,,c,i,,IV(4)/VII,IV,,,4,VII,,,M,1,1,"-3, 3, -2",,-3,-3,0,3,0.0,0.0,0.25,0.0,-5.0,A,WA_dia,,
8150,10,10,5/8,5/8,3/4,2,1,V/VII,,,,,c,i,,V/VII,V,,,,VII,,,M,1,1,"-1, 3, 0",,-1,-1,1,2,0.3333333333333333,0.0625,0.1875,0.25,2.0,A,WA_dia,,
8151,11,11,0,0,3/4,2,1,VII(974),0.0,-6.1,/,,c,i,,VII(974),VII,,,974,,,,M,1,1,"-2, -3, -1","0, -4",-2,-2,1,3,0.25,0.125,0.375,0.25,-1.0,S,S_dia,,
8152,11,11,1/8,1/8,3/4,2,1,VII,,,,,c,i,,VII,VII,,,,,,,M,1,1,"-2, 2, -1",,-2,-2,0,3,0.0,0.0,0.25,0.0,0.0,I,!,,
8153,11,11,1/4,1/4,3/4,2,1,V43/v,,,,,c,i,,V43/v,V,,43.0,,v,,,Mm7,1,1,"3, 0, 2, 6",,2,3,2,5,0.2857142857142857,0.1875,0.5625,0.25,4.0,W,WA_dia,,
8154,11,11,1/2,1/2,3/4,2,1,v(94),,,,,c,i,,v(94),v,,,94,,,,m,1,1,"1, 0, 2",-4,1,1,1,2,0.3333333333333333,0.0625,0.3125,0.1666666666666666,-1.0,S,S_dia,,
8155,11,11,5/8,5/8,3/4,2,1,v,,,,,c,i,,v,v,,,,,,,m,1,1,"1, -2, 2",,1,1,0,3,0.0,0.0,0.25,0.0,0.0,I,!,,
8156,12,12,0,0,3/4,2,1,iv7/v,,,,,c,i,,iv7/v,iv,,7.0,,v,,,mm7,1,1,"0, -3, 1, -2",,0,0,0,4,0.0,0.0,0.5,0.0,-1.0,S,S_dia,,
8157,12,12,1/8,1/8,3/4,2,1,ii%43/v,,,,,c,i,,ii%43/v,ii,%,43.0,,v,,,%7,1,1,"-3, 1, 3, 0",,3,-3,0,3,0.0,0.0,0.25,0.0,3.0,S,S_dia,,
8158,12,12,1/4,1/4,3/4,2,1,V/v,,,,,c,i,,V/v,V,,,,v,,,M,1,1,"2, 6, 3",,2,2,2,4,0.3333333333333333,0.15625,0.71875,0.1785714285714285,-1.0,S,S_dia,,
8159,12,12,1/2,1/2,3/4,2,1,V7/v,,,,,c,i,,V7/v,V,,7.0,,v,,,Mm7,1,1,"2, 6, 3, 0",,2,2,1,2,0.3333333333333333,0.0625,0.3125,0.1666666666666666,0.0,I,!,,
8160,12,12,5/8,5/8,3/4,2,1,V65/v,,,,,c,i,,V65/v,V,,65.0,,v,,,Mm7,1,1,"6, 3, 0, 2",,2,6,1,2,0.3333333333333333,0.0625,0.1875,0.25,0.0,I,!,,
8161,13,13,0,0,3/4,2,1,VI6(6)/v,,,,,c,i,,VI6(6)/v,VI,,6.0,6,v,,,M,1,1,"1, 0, -3",,-3,1,1,4,0.2,0.0625,0.9375,0.0625,-5.0,A,WA_dia,,
8162,13,13,1/4,1/4,3/4,2,1,VIM65/v,,,,,c,i,,VIM65/v,VI,M,65.0,,v,,,MM7,1,1,"1, -2, 2, -3",,-3,1,0,3,0.0,0.0,0.375,0.0,0.0,I,!,,
8163,13,13,3/8,3/8,3/4,2,1,iv43/v,,,,,c,i,,iv43/v,iv,,43.0,,v,,,mm7,1,1,"1, -2, 0, -3",,0,1,0,1,0.0,0.0,0.125,0.0,3.0,S,S_dia,,
8164,13,13,1/2,1/2,3/4,2,1,v6/v,0.0,-9.0,/,,c,i,,v6/v,v,,6.0,,v,,,m,1,1,"-1, 3, 2",,2,-1,0,3,0.0,0.0,0.75,0.0,2.0,A,WA_dia,,
8165,14,14,0,0,3/4,2,1,iv6(2)/v,,,,,c,i,,iv6(2)/v,iv,,6.0,2,v,,,m,1,1,"-3, 1, 2",,0,-3,1,5,0.1666666666666666,0.0625,0.9375,0.0625,-2.0,A,WA_dia,,
8166,14,14,1/4,1/4,3/4,2,1,iv6/v,,,,,c,i,,iv6/v,iv,,6.0,,v,,,m,1,1,"-3, 1, 0",,0,-3,0,1,0.0,0.0,0.5,0.0,0.0,I,!,,
8167,14,14,3/8,3/8,3/4,2,1,#viio2/v,,,,,c,i,,#viio2/v,#vii,o,2.0,,v,,,o7,1,1,"-3, 6, 3, 0",,6,-3,0,2,0.0,0.0,0.25,0.0,6.0,S,S_chr,,
8168,14,14,1/2,1/2,3/4,2,1,v64(4),,,,,c,i,,v64(4),v,,64.0,4,,,,m,1,1,"2, 1, 0",,1,2,0,2,0.0,0.0,0.25,0.0,-5.0,A,WA_dia,,
8169,14,14,5/8,5/8,3/4,2,1,iio6/v,0.0,-9.0,/,,c,i,,iio6/v,ii,o,6.0,,v,,,o,1,1,"0, -3, 3",,3,0,0,2,0.0,0.0,0.25,0.0,2.0,A,WA_dia,,
8170,15,15,0,0,3/4,2,1,v6(1311),,,,,c,i,,v6(1311),v,,6.0,1311,,,,m,1,1,"-2, 2, 1","-3, 0",1,-2,0,4,0.0,0.0,0.375,0.0,-2.0,A,WA_dia,,
8171,15,15,1/8,1/8,3/4,2,1,v(9),,,,,c,i,,v(9),v,,,9,,,,m,1,1,"1, -2, 2",-4,1,1,1,3,0.25,0.0625,0.3125,0.1666666666666666,0.0,I,!,,
8172,15,15,1/4,1/4,3/4,2,1,V(64)/v,,,,,c,i,,V(64)/v,V,,,64,v,,,M,1,1,"2, 1, -2",,2,2,0,4,0.0,0.0,0.75,0.0,1.0,W,WA_dia,,
8173,15,15,3/8,3/8,3/4,2,1,V7/v,,,,,c,i,,V7/v,V,,7.0,,v,,,Mm7,1,1,"2, 6, 3, 0",,2,2,3,7,0.3,0.1875,0.5625,0.25,0.0,I,!,,
8174,16,16,0,0,3/4,2,1,I(4)/v|PAC,,,,,c,i,,I(4)/v,I,,,4,v,PAC,,M,1,1,"1, 0, 2",,1,1,2,4,0.3333333333333333,0.125,0.75,0.1428571428571428,-1.0,S,S_dia,,
8175,16,16,1/4,1/4,3/4,2,1,I/v},,,,,c,i,,I/v,I,,,,v,,},M,1,1,"1, 5, 2",,1,1,0,2,0.0,0.0,1.0,0.0,0.0,I,!,,
8176,16,16,3/8,3/8,3/4,2,1,V2{,,,,,c,i,,V2,V,,2.0,,,,{,Mm7,1,1,"-1, 1, 5, 2",,1,-1,0,1,0.0,0.0,0.125,0.0,0.0,I,!,,
8177,16,16,1/2,1/2,3/4,2,1,i6(#7),,,,,c,i,,i6(#7),i,,6.0,#7,,,,m,1,1,"-3, 1, 5",,0,-3,0,1,0.0,0.0,0.125,0.0,-1.0,S,S_dia,,
8178,16,16,5/8,5/8,3/4,2,1,V64,0.0,-9.0,/,,c,i,,V64,V,,64.0,,,,,M,1,1,"2, 1, 5",,1,2,0,1,0.0,0.0,0.125,0.0,1.0,W,WA_dia,,
8179,17,17,0,0,3/4,2,1,i,,,,,c,i,,i,i,,,,,,,m,1,1,"0, -3, 1",,0,0,0,2,0.0,0.0,0.25,0.0,-1.0,S,S_dia,,
8180,17,17,1/8,1/8,3/4,2,1,i64,,,,,c,i,,i64,i,,64.0,,,,,m,1,1,"1, 0, -3",,0,1,1,2,0.3333333333333333,0.0625,0.1875,0.25,0.0,I,!,,
8181,17,17,1/4,1/4,3/4,2,1,iio6,,,,,c,i,,iio6,ii,o,6.0,,,,,o,1,1,"-1, -4, 2",,2,-1,1,2,0.3333333333333333,0.0625,0.1875,0.25,2.0,A,WA_dia,,
8182,17,17,3/8,3/8,3/4,2,1,i6,,,,,c,i,,i6,i,,6.0,,,,,m,1,1,"-3, 1, 0",,0,-3,0,2,0.0,0.0,0.25,0.0,-2.0,A,WA_dia,,
8183,17,17,1/2,1/2,3/4,2,1,iio,,,,,c,i,,iio,ii,o,,,,,,o,1,1,"2, -1, -4",,2,2,0,2,0.0,0.0,0.375,0.0,2.0,A,WA_dia,,
8184,17,17,5/8,5/8,3/4,2,1,iv64,,,,,c,i,,iv64,iv,,64.0,,,,,m,1,1,"0, -1, -4",,-1,0,0,1,0.0,0.0,0.125,0.0,-3.0,W,WA_dia,,
8185,18,18,0,0,3/4,2,1,iv7/iv,,,,,c,i,,iv7/iv,iv,,7.0,,iv,,,mm7,1,1,"-2, -5, -1, -4",,-2,-2,3,9,0.25,0.25,1.375,0.1538461538461538,-1.0,S,S_dia,,
8186,18,18,1/2,1/2,3/4,2,1,#viio64(2)/iv,0.0,-9.0,/,,c,i,,#viio64(2)/iv,#vii,o,64.0,2,iv,,,o,1,1,"-2, -1, 1",,4,-2,0,2,0.0,0.0,0.375,0.0,6.0,S,S_chr,,
8187,18,18,5/8,5/8,3/4,2,1,#viio64/iv,0.0,-9.0,/,,c,i,,#viio64/iv,#vii,o,64.0,,iv,,,o,1,1,"-2, 4, 1",,4,-2,0,1,0.0,0.0,0.125,0.0,0.0,I,!,,
8188,19,19,0,0,3/4,2,1,iv6(#72),,,,,c,i,,iv6(#72),iv,,6.0,#72,,,,m,1,1,"-4, 0, 1, 4",,-1,-4,0,3,0.0,0.0,0.625,0.0,-5.0,A,WA_dia,,
8189,19,19,1/8,1/8,3/4,2,1,iv6,,,,,c,i,,iv6,iv,,6.0,,,,,m,1,1,"-4, 0, -1",,-1,-4,0,3,0.0,0.0,0.25,0.0,0.0,I,!,,
8190,19,19,1/4,1/4,3/4,2,1,iv6(11#6),,,,,c,i,,iv6(11#6),iv,,6.0,11#6,,,,m,1,1,"-4, 0, -1","-2, 9",-1,-4,1,2,0.3333333333333333,0.125,0.125,0.5,0.0,I,!,,
8191,19,19,3/8,3/8,3/4,2,1,iv6(#76),,,,,c,i,,iv6(#76),iv,,6.0,#76,,,,m,1,1,"-4, 2, 4",,-1,-4,1,1,0.5,0.125,0.125,0.5,0.0,I,!,,
8192,19,19,1/2,1/2,3/4,2,1,#viio65(2)/iv,2.44789e-17,-6.0,/,,c,i,,#viio65(2)/iv,#vii,o,65.0,2,iv,,,o7,1,1,"1, -2, -5, -1",,4,1,1,3,0.25,0.0625,0.4375,0.125,5.0,A,WA_dia,,
8193,19,19,5/8,5/8,3/4,2,1,#viio6/iv,0.2,-6.0,/,,c,i,,#viio6/iv,#vii,o,6.0,,iv,,,o,1,1,"1, -2, 4",,4,1,0,3,0.0,0.0,0.25,0.0,0.0,I,!,,
8194,20,20,0,0,3/4,2,1,iv(4),,,,,c,i,,iv(4),iv,,,4,,,,m,1,1,"-1, -2, 0",,-1,-1,0,3,0.0,0.0,0.5625,0.0,-5.0,A,WA_dia,,
8195,20,20,1/16,1/16,3/4,2,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,1,2,0.3333333333333333,0.0625,0.125,0.3333333333333333,0.0,I,!,,
8196,20,20,1/4,1/4,3/4,2,1,V7/iv}{,,,,,c,i,,V7/iv,V,,7.0,,iv,,}{,Mm7,1,1,"0, 4, 1, -2",,0,0,0,3,0.0,0.0,0.625,0.0,1.0,W,WA_dia,,
8197,20,20,3/8,3/8,3/4,2,1,iv,,,,,c,i,,iv,iv,,,,,,,m,1,1,"-1, -4, 0",,-1,-1,0,3,0.0,0.0,0.25,0.0,-1.0,S,S_dia,,
8198,20,20,1/2,1/2,3/4,2,1,V(4),,,,,c,i,,V(4),V,,,4,,,,M,1,1,"1, 0, 2",,1,1,0,2,0.0,0.0,0.375,0.0,2.0,A,WA_dia,,
8199,20,20,5/8,5/8,3/4,2,1,VI(11),0.0,-9.0,/,,c,i,,VI(11),VI,,,11,,,,M,1,1,"-4, 0, -3",2,-4,-4,0,1,0.0,0.0,0.125,0.0,-5.0,A,WA_dia,,
